<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
LEAS;D;20240826;000000;730;749.2;704;714.7;309455;224207121.3
LEAS;D;20240827;000000;712;719.3;682;687.7;241252;168193130
LEAS;D;20240828;000000;688.1;703.9;673.4;701.1;148686;102298751.2
LEAS;D;20240829;000000;701.1;702.4;680;684.9;111604;76758245
LEAS;D;20240830;000000;684.5;686.9;644;650;204415;134678272.9
LEAS;D;20240902;000000;640;647.9;617;626.7;202300;126687293.4
LEAS;D;20240903;000000;627.5;680;624.4;642.6;297038;192480893.5
LEAS;D;20240904;000000;642.6;686.9;640.6;677;197306;132077114.3
LEAS;D;20240905;000000;689;693;677.4;685.6;119250;81734541.8
LEAS;D;20240906;000000;685.8;689.7;662.7;675.1;100249;67637018.6
LEAS;D;20240909;000000;675;720.7;672.2;717.3;215264;150749082.2
LEAS;D;20240910;000000;717.7;724.2;691.4;710.7;175592;124447817.8
LEAS;D;20240911;000000;710.2;713.4;672.9;672.9;112830;78279381.9
LEAS;D;20240912;000000;672.9;698.7;663.2;686.8;161983;109732319.7
LEAS;D;20240913;000000;687;697.9;650.1;681.2;202343;136398886.9
LEAS;D;20240916;000000;684.1;723.6;682;712.1;207053;145455371.4
LEAS;D;20240917;000000;715.1;727.2;689.6;706.5;266249;188781159.4
LEAS;D;20240918;000000;707;707.8;692.9;694.2;110017;76913585.3
LEAS;D;20240919;000000;695.3;696.2;680.1;688.5;157023;107881832.9
LEAS;D;20240920;000000;683.3;702.9;682.5;690.8;138195;96221658.4
LEAS;D;20240923;000000;701.8;733.4;695.2;720.2;339334;243426515.4
LEAS;D;20240924;000000;720.5;720.5;702.1;708.9;210692;149887531.7
LEAS;D;20240925;000000;706.3;714.2;680.2;684.5;299967;208961575.8
LEAS;D;20240926;000000;683.5;683.5;668.1;679.7;173333;117189543
LEAS;D;20240927;000000;680.8;689.5;668.8;682.1;148637;100771465.2
LEAS;D;20240930;000000;691;697.9;671.8;675;214353;146655094.8
LEAS;D;20241001;000000;675;676.5;663;664.3;148526;99319519.6
LEAS;D;20241002;000000;668.4;670.8;652.1;656.8;106759;70600055.1
LEAS;D;20241003;000000;654;660.9;643.2;657.7;184815;120436155.3
LEAS;D;20241004;000000;658.4;661.8;646.6;651.6;97219;63677834.4
LEAS;D;20241007;000000;651.6;653.9;638.3;646;98231;63392176.8
LEAS;D;20241008;000000;639;646;635;643.1;68495;43990373.1
LEAS;D;20241009;000000;643.3;643.3;632.5;639;108913;69441791.5
LEAS;D;20241010;000000;641;644.5;637.1;639.1;60978;39075526
LEAS;D;20241011;000000;635.2;640.5;628.4;639.4;81838;52017918
LEAS;D;20241014;000000;639.4;680;632.1;676;374547;248200704.6
LEAS;D;20241015;000000;676.9;682.4;666.6;669.1;150978;101616503.1
LEAS;D;20241016;000000;672.3;688;669.1;678;308414;209215979.4
LEAS;D;20241017;000000;678;684.7;659;659.6;142137;95927260.4
LEAS;D;20241018;000000;664.6;673;654.2;660.9;86431;57321826.6
LEAS;D;20241021;000000;664;691.4;661.1;677.2;279886;189336535.6
LEAS;D;20241022;000000;684.5;687.8;669.8;675.6;145375;98672150.9
LEAS;D;20241023;000000;675.5;680;658.1;661;165235;110717987.2
LEAS;D;20241024;000000;660;661.4;641.8;649.7;166618;108316081.9
LEAS;D;20241025;000000;654.3;654.7;607.9;612.9;500250;313277240
LEAS;D;20241028;000000;605;607.2;577;582;376843;222375935.3
LEAS;D;20241029;000000;583;605;580.5;605;336174;198784131.3
LEAS;D;20241030;000000;610.5;614.8;590.4;592.7;330264;198333670.2
LEAS;D;20241031;000000;595.2;600.9;585;588.2;314270;185945947.4
LEAS;D;20241101;000000;591;596.6;578.2;582.2;588617;346161682
LEAS;D;20241102;000000;583.8;585.9;579.2;581;130192;75780096.7
LEAS;D;20241105;000000;585.3;585.7;571.8;579;219061;126938869.7
LEAS;D;20241106;000000;601.3;602;579;589.1;404621;239241314.4
LEAS;D;20241107;000000;589;600.9;574.3;599.8;217344;127398306.1
LEAS;D;20241108;000000;600;615;592.1;612.5;273300;164492889.6
LEAS;D;20241111;000000;625.6;626.9;614.4;619.6;245365;152063959.4
LEAS;D;20241112;000000;617;626;612;617;159214;98333246.9
LEAS;D;20241113;000000;615;626;605.5;608.6;194687;120267250.1
LEAS;D;20241114;000000;608.4;613.5;602.5;605.5;123162;74960932.8
LEAS;D;20241115;000000;605.5;619.6;603.5;619;129306;79078231
LEAS;D;20241118;000000;609.9;641.5;601;634.6;338610;210771358.7
LEAS;D;20241119;000000;640;642.8;591.7;613.8;593853;368794549.6
LEAS;D;20241120;000000;615.2;634.4;610;626.8;631342;395460627.9
LEAS;D;20241121;000000;627;630;612.7;627;233329;144741191.1
LEAS;D;20241122;000000;626;629;616.1;622.8;126825;78684119.8
LEAS;D;20241125;000000;624.7;637.1;597.9;603.7;238973;146036554.1
LEAS;D;20241126;000000;603;605.9;578;589.4;371985;219695638.6
LEAS;D;20241127;000000;590;609.6;575;609;325159;192454414.6
LEAS;D;20241128;000000;615;618;603;613.1;128294;78178811.6
LEAS;D;20241129;000000;610;622.6;610;616.1;215542;133140963.3
LEAS;D;20241202;000000;617.1;628;600;616;215522;132823007.9
LEAS;D;20241203;000000;619.1;620.8;594.6;601.8;173338;104428688.3
LEAS;D;20241204;000000;603.6;612.8;585;593.9;243088;146007669.9
LEAS;D;20241205;000000;594.1;608.8;587.5;604.3;226690;135593070.1
LEAS;D;20241206;000000;604.3;613.9;595;602.1;188433;113412567.6
LEAS;D;20241209;000000;609;613.3;606.5;610.9;142094;86785245.6
LEAS;D;20241210;000000;611;611.5;589.6;599.9;225126;135311319.4
LEAS;D;20241211;000000;599.9;601;586.3;594.8;328923;194601159.2
LEAS;D;20241212;000000;590.1;593.5;581.6;584.7;314111;184233542.6
LEAS;D;20241213;000000;549.5;550;525.4;533.2;542117;291619978.5
LEAS;D;20241216;000000;532.5;532.6;514;516.3;272504;142037662.7
LEAS;D;20241217;000000;515.1;527.9;514.1;519;178880;93018845.3
LEAS;D;20241218;000000;519.4;539.4;518.2;533;174987;91978970
LEAS;D;20241219;000000;535;542.4;520.5;533.1;262562;140245085.1
LEAS;D;20241220;000000;531;635;530.1;619.1;1027434;607314513.9
LEAS;D;20241223;000000;631.8;652.8;630;631.7;507127;325226192.6
LEAS;D;20241224;000000;631.9;634.7;606.2;615.8;259934;160661671.4
