<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
SELG;D;20240209;000000;67.15;68.35;66;67.24;2412050;161512024.1
SELG;D;20240212;000000;67.31;67.64;66.14;66.79;1157120;77155018
SELG;D;20240213;000000;66.79;67.52;66.29;67.39;1744980;116781757.7
SELG;D;20240214;000000;67.78;68;66.39;66.59;1365150;91522271.3
SELG;D;20240215;000000;66.74;68;66.6;67.32;2565880;172954397
SELG;D;20240216;000000;67.35;68.2;66.11;66.37;2002290;134297804.6
SELG;D;20240219;000000;66.37;67.5;64.55;64.95;3770110;248395125.3
SELG;D;20240220;000000;65;65.05;61.65;63.15;5129480;325753508.1
SELG;D;20240221;000000;63.15;63.89;60.86;63.22;2424990;151063965.7
SELG;D;20240222;000000;63.2;63.69;62.1;62.81;1228470;77402006.3
SELG;D;20240226;000000;63.77;64.47;63.15;64.06;1349130;86178063.7
SELG;D;20240227;000000;64.35;64.41;63.1;63.51;714220;45475502.4
SELG;D;20240228;000000;63.98;63.98;62.62;63.07;975130;61481096.7
SELG;D;20240229;000000;62.8;63.63;62.8;63.15;781020;49390107.7
SELG;D;20240301;000000;63.45;64.61;62.6;64.33;2318510;147756636.5
SELG;D;20240304;000000;64.51;66.66;64.22;66.31;4567060;299480321.7
SELG;D;20240305;000000;66.52;67.9;65.02;66.8;5180540;346268838.2
SELG;D;20240306;000000;66.8;68.74;66.74;68.37;3879630;263666927.2
SELG;D;20240307;000000;68.52;69.96;67.86;68.86;6326300;436622352.9
SELG;D;20240311;000000;69.44;70.33;68.45;68.66;3276120;227495699.5
SELG;D;20240312;000000;69;69;67.21;67.58;2986150;202288612
SELG;D;20240313;000000;67.7;68.6;67.32;67.87;2010060;136424318.5
SELG;D;20240314;000000;67.41;68.94;67.01;67.81;2053490;139451361.3
SELG;D;20240315;000000;68.28;69.18;67.6;68.17;2648690;181524269.5
SELG;D;20240318;000000;68.18;69.89;67.32;68.76;4101220;282634258.7
SELG;D;20240319;000000;68.99;70.7;66.78;68.41;7706530;535922270
SELG;D;20240320;000000;68.8;69.88;67.45;69.62;2623070;180007106.6
SELG;D;20240321;000000;70.2;70.47;68.3;69.37;3521300;244620364
SELG;D;20240322;000000;69.37;69.47;67.11;67.7;1591900;108752604.7
SELG;D;20240325;000000;68;68.35;67.03;68.21;1366670;92657030.3
SELG;D;20240326;000000;68.36;72;68.25;71.88;9869190;699920245.2
SELG;D;20240327;000000;71.88;73.2;70.88;72.91;5806990;419092409.7
SELG;D;20240328;000000;73.2;74.15;71.98;74;5645370;413510782.2
SELG;D;20240329;000000;74.61;74.96;72.64;73.34;6832950;504711176.7
SELG;D;20240401;000000;74.2;76.86;73.87;76.8;10438060;791067160.4
SELG;D;20240402;000000;76.89;79.79;75.8;78.81;9731360;763738804.3
SELG;D;20240403;000000;79.13;80.48;78.6;80;7869870;625734206.8
SELG;D;20240404;000000;80;80.75;78.3;78.56;5123550;409639643.6
SELG;D;20240405;000000;78.1;80.63;77.14;79.97;8990530;711052016
SELG;D;20240408;000000;80.21;82.09;80.21;81.61;4732760;384919148.8
SELG;D;20240409;000000;82.11;82.88;80.3;80.87;5994950;489302770
SELG;D;20240410;000000;81.02;81.27;78.3;79.98;3908060;313313569.9
SELG;D;20240411;000000;80.41;81.84;79.63;81.7;2760000;222496130.4
SELG;D;20240412;000000;82;85.1;81.94;83.28;14574110;1218594412.4
SELG;D;20240415;000000;82.89;83.82;80.11;81.8;8102180;659748055
SELG;D;20240416;000000;81.85;82.15;79.09;79.66;4974510;399343247.3
SELG;D;20240417;000000;79.81;79.81;75.32;75.61;8740530;674589140
SELG;D;20240418;000000;75.6;77.23;75;76.58;4426150;337258068.7
SELG;D;20240419;000000;77.3;77.61;76;76.29;2661360;204612382.4
SELG;D;20240422;000000;75.99;76.12;74.02;74.46;3754260;281414873.1
SELG;D;20240423;000000;74.29;74.98;73.5;74.05;3013910;223939006.8
SELG;D;20240424;000000;74.61;74.61;73.53;74.08;1648420;122131132.3
SELG;D;20240425;000000;74.11;75.65;73.41;75.35;2414620;180474105.1
SELG;D;20240426;000000;75.47;76.2;74.12;74.54;2270650;170644758
SELG;D;20240427;000000;74.85;75.13;73.71;74.39;1399210;104169167
SELG;D;20240429;000000;74.41;75.34;74.37;75.3;664430;49674026.4
SELG;D;20240430;000000;75.26;75.37;73.99;74.19;910950;67732699.1
SELG;D;20240502;000000;74.04;74.44;71.65;72.25;2659280;193690520.3
SELG;D;20240503;000000;72.25;73.84;72.25;73.57;2557480;187291576.1
SELG;D;20240506;000000;73.62;74.99;73.46;73.5;2103350;156236978.4
SELG;D;20240507;000000;73.83;75.41;73.51;74.39;1880130;139833569.7
SELG;D;20240508;000000;74.39;74.99;73.06;74.13;892590;66224555.7
SELG;D;20240510;000000;75.1;76.99;75.1;76.76;5483450;418148853.5
SELG;D;20240513;000000;76.7;76.8;74.84;75.72;1876700;142547799.8
SELG;D;20240514;000000;75.6;76.25;74.93;75.78;1032900;77980624.1
SELG;D;20240515;000000;75.94;77.61;75.32;77.01;3583480;274914320.1
SELG;D;20240516;000000;77.62;77.98;75.4;75.8;1868710;142999089.4
SELG;D;20240517;000000;75.8;76.48;75.51;76;956400;72752857.2
SELG;D;20240520;000000;76.57;79.6;76.57;79;9666630;756948324.7
SELG;D;20240521;000000;79;79;76.2;77.09;3005390;232643129.1
SELG;D;20240522;000000;76.31;78.1;73.8;74.34;3600480;273798977.8
SELG;D;20240523;000000;74;75.3;73.34;73.87;2034010;151204374.6
