<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
PGIL;D;20151008;000000;186;189.7;181;183.8;83880;15563938
PGIL;D;20151009;000000;181.5;185;180;184.4;63190;11494087
PGIL;D;20151012;000000;183;183.9;175.4;175.4;74430;13328142
PGIL;D;20151013;000000;176;186.9;175;184;98560;17868772
PGIL;D;20151014;000000;184;188.9;180.3;187.5;84770;15776994
PGIL;D;20151015;000000;185.9;189.4;181.4;184.8;52450;9689868
PGIL;D;20151016;000000;183.2;186.9;178.1;182.5;78670;14392356
PGIL;D;20151019;000000;180;186.2;180;183.5;63390;11628190
PGIL;D;20151020;000000;184.9;184.9;179;184.5;75780;13797448
PGIL;D;20151021;000000;184.5;189.6;184;186;53310;9978379
PGIL;D;20151022;000000;185.6;187.8;181.3;186;37170;6877795
PGIL;D;20151023;000000;184.9;188.1;182;187;67570;12478782
PGIL;D;20151026;000000;186.1;187.9;182.4;187.5;60420;11250094
PGIL;D;20151027;000000;187.7;190.9;182.1;189;49960;9349503
PGIL;D;20151028;000000;186.7;189.4;171;187.4;6160;1153630
PGIL;D;20151029;000000;187;188.1;186.7;188;35620;6679399
PGIL;D;20151030;000000;188.8;191.8;188.7;189.3;19640;3717044
PGIL;D;20151102;000000;190.9;190.9;185.2;185.6;22300;4163785
PGIL;D;20151103;000000;185;189.1;179.5;179.5;40570;7510245
PGIL;D;20151105;000000;182.4;188;176;187;48930;9135181
PGIL;D;20151106;000000;188.9;205.9;187.5;202.9;32980;6261850
PGIL;D;20151109;000000;194.7;194.7;190.2;190.9;31020;5918943
PGIL;D;20151110;000000;191;192.5;190;191;32070;6140428
PGIL;D;20151111;000000;189.4;193.4;186.1;193.4;28320;5411503
PGIL;D;20151112;000000;193.5;196.4;193.5;196.4;33360;6525139
PGIL;D;20151113;000000;198.8;199.1;195.7;197;37500;7364522
PGIL;D;20151116;000000;197.8;199.8;192.8;192.8;57420;11175147
PGIL;D;20151117;000000;192.8;195;190.6;190.6;35840;6950905
PGIL;D;20151118;000000;193;193;185.8;185.8;70790;13515551
PGIL;D;20151119;000000;190.9;194;190.9;191.5;41530;8001244
PGIL;D;20151120;000000;192.6;192.9;187.6;192.9;50710;9691849
PGIL;D;20151123;000000;192.7;200;191;195.9;72500;14158946
PGIL;D;20151124;000000;198.5;204;193.2;196.2;74750;14880860
PGIL;D;20151125;000000;197.6;202.2;194.1;198.7;40830;8107058
PGIL;D;20151126;000000;200;203;194.6;199;42220;8380763
PGIL;D;20151127;000000;198.5;202.8;194.2;195.5;34540;6823159
