<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
FEES;D;20240305;000000;0.12406;0.12482;0.12202;0.12232;1217050000;149703652.6
FEES;D;20240306;000000;0.122;0.1227;0.12162;0.12202;995020000;121596907.8
FEES;D;20240307;000000;0.12278;0.12304;0.1206;0.12156;1118860000;135938149.4
FEES;D;20240311;000000;0.12216;0.12226;0.11944;0.12036;1942000000;234136870
FEES;D;20240312;000000;0.12036;0.12048;0.11836;0.12006;1739900000;208301082
FEES;D;20240313;000000;0.12012;0.12148;0.12;0.12016;1994390000;241111308.6
FEES;D;20240314;000000;0.12104;0.12104;0.11886;0.11924;1185920000;141997195.6
FEES;D;20240315;000000;0.11924;0.1205;0.11914;0.1204;849500000;101779436.2
FEES;D;20240318;000000;0.12038;0.12174;0.1196;0.1208;1384800000;167368252
FEES;D;20240319;000000;0.1208;0.12228;0.1144;0.1187;3109020000;369097645.2
FEES;D;20240320;000000;0.11854;0.1202;0.1177;0.11922;1821450000;216674671.2
FEES;D;20240321;000000;0.11958;0.12078;0.11532;0.11692;3930250000;462179913.4
FEES;D;20240322;000000;0.11622;0.1172;0.11198;0.11338;3636050000;417402732.2
FEES;D;20240325;000000;0.1136;0.1144;0.11104;0.11302;3485330000;391408002.2
FEES;D;20240326;000000;0.11242;0.1158;0.11242;0.11548;2519980000;288794669.6
FEES;D;20240327;000000;0.11552;0.1168;0.1145;0.11672;1795840000;207965431.6
FEES;D;20240328;000000;0.11672;0.11688;0.1155;0.1161;1168910000;135595238.2
FEES;D;20240329;000000;0.1161;0.11878;0.1155;0.11736;2490640000;291925203
FEES;D;20240401;000000;0.11848;0.12052;0.1179;0.12046;2335640000;278345733
FEES;D;20240402;000000;0.1205;0.12196;0.11962;0.12104;2346240000;283754091.6
FEES;D;20240403;000000;0.1212;0.1217;0.1192;0.1207;2062380000;248885533
FEES;D;20240404;000000;0.1207;0.12666;0.1194;0.12446;10115720000;1257273154.8
