<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
POGR;D;20210721;000000;22.57;22.57;21.765;22.545;7976400;177281385.5
POGR;D;20210722;000000;22.51;23.35;22.19;23.25;8015600;184135741.5
POGR;D;20210723;000000;23.3;23.345;22.6;22.605;4080700;93135039.5
POGR;D;20210726;000000;22.7;23;22.27;22.65;3753000;85050313.5
POGR;D;20210727;000000;22.605;22.8;22.035;22.16;6887600;152998868.5
POGR;D;20210728;000000;22.195;22.4;22.06;22.385;4881000;108516662.5
POGR;D;20210729;000000;22.835;22.835;22.265;22.56;11356900;256067397
POGR;D;20210730;000000;22.5;22.6;22.085;22.3;5995800;133643036
POGR;D;20210802;000000;22.34;22.45;21.86;22.09;7420300;164293789
POGR;D;20210803;000000;22.09;22.245;21.78;22.01;5612600;123325347
POGR;D;20210804;000000;21.91;22.775;21.91;22.38;9858600;220778449
POGR;D;20210805;000000;22.34;22.48;21.925;22.18;6343600;140224949
POGR;D;20210806;000000;22.18;22.18;21.325;21.535;13686400;296145274
POGR;D;20210809;000000;21.5;21.5;20.52;20.715;17219600;358638849.5
POGR;D;20210810;000000;20.785;21.11;20.18;21;14391100;295186757.5
POGR;D;20210811;000000;21;21;20.37;20.585;10317800;212465288.5
POGR;D;20210812;000000;20.575;20.575;20.02;20.155;9098000;184166880.5
POGR;D;20210813;000000;20.2;20.2;19.73;19.795;11483200;227892679.5
POGR;D;20210816;000000;19.825;20.355;19.375;20.31;10552200;209354817
POGR;D;20210817;000000;20.4;20.4;19.8;20.06;6278100;126175768
POGR;D;20210818;000000;20.02;20.38;20.01;20.245;3930200;79387742
POGR;D;20210819;000000;20.195;20.235;19.465;19.575;11254600;221577210
POGR;D;20210820;000000;19.59;19.92;19.54;19.65;4943200;97214887
POGR;D;20210823;000000;19.66;20.24;19.5;20.185;5249600;103659241.5
POGR;D;20210824;000000;20.12;21.4;20.02;21.39;15031800;315033026
POGR;D;20210825;000000;21.45;21.505;20.755;21.03;8246000;173648223.5
POGR;D;20210826;000000;20.9;21.175;20.415;20.96;6886700;143330546.5
POGR;D;20210827;000000;21.005;21.34;20.81;21.21;4746500;100098977
POGR;D;20210830;000000;21.38;21.455;20.535;21.205;4971100;105548114.5
POGR;D;20210831;000000;21.22;21.875;21.105;21.435;10641900;229450176
POGR;D;20210901;000000;21.7;23.405;21.605;23.4;38070300;857533262
POGR;D;20210902;000000;23.44;23.6;22.25;22.77;21048200;478290500
POGR;D;20210903;000000;22.7;22.98;22.05;22.63;9053000;204033249.5
POGR;D;20210906;000000;22.7;22.85;21.965;22.055;8258300;184337904.5
POGR;D;20210907;000000;22.1;22.18;21.255;21.43;10053700;216761696
POGR;D;20210908;000000;21.355;21.55;20.705;20.845;12033700;252807424
POGR;D;20210909;000000;20.845;21.17;20.45;20.995;9833300;204985719.5
POGR;D;20210910;000000;21;21.1;20.65;21;6030300;125839371
POGR;D;20210913;000000;21.19;21.19;20;20.48;22230300;451413885.5
POGR;D;20210914;000000;20.455;20.975;20.125;20.815;9091400;186243620.5
POGR;D;20210915;000000;20.885;20.9;20.2;20.58;6739000;138430765.5
POGR;D;20210916;000000;20.545;20.745;20.025;20.575;9355000;190541453.5
POGR;D;20210917;000000;20.685;21.55;20.475;21;17002700;359326438
POGR;D;20210920;000000;20.94;22.325;20.785;22.205;26670300;582322141.5
POGR;D;20210921;000000;22.21;22.21;21.285;21.52;11657100;251464542.5
POGR;D;20210922;000000;21.4;21.765;21.04;21.375;7845200;167651201.5
POGR;D;20210923;000000;21.255;21.615;21.13;21.255;5803500;123758843
POGR;D;20210924;000000;21.37;21.64;20.9;21.11;7014700;148719408
POGR;D;20210927;000000;21.3;22.28;20.6;21.2;16625100;354869123.5
POGR;D;20210928;000000;21.2;21.2;20.64;20.925;6919100;144218312.5
POGR;D;20210929;000000;20.925;21.02;20.27;20.375;7719000;159153666
POGR;D;20210930;000000;20.4;20.76;20.115;20.715;10635400;216435643.5
POGR;D;20211001;000000;20.6;20.715;20.17;20.36;4946000;100632612
POGR;D;20211004;000000;20.35;20.35;19.91;20.13;9623100;192982887.5
POGR;D;20211005;000000;20.145;20.34;20;20.13;6950400;139929950
POGR;D;20211006;000000;20.13;20.285;19.92;20.265;7256900;145628735
POGR;D;20211007;000000;20.29;20.69;20.15;20.58;4977200;102145305
POGR;D;20211008;000000;20.5;22.05;20.4;21.59;23116300;497251821
POGR;D;20211011;000000;21.62;21.825;21.02;21.445;8760300;186858211
POGR;D;20211012;000000;21.6;22.98;21.525;22.735;26947500;606923076
POGR;D;20211013;000000;22.83;23.7;22.635;23.475;33380200;778608771
POGR;D;20211014;000000;23.3;24.21;23.11;24.15;22409000;533511333.5
POGR;D;20211015;000000;24.155;24.175;23.33;23.61;15349200;363185756.5
POGR;D;20211018;000000;23.6;24.35;23.145;23.94;12184400;291554208.5
POGR;D;20211019;000000;24.4;24.59;24.125;24.38;11953100;291240735.5
POGR;D;20211020;000000;24.455;24.935;23.41;23.87;17015300;413734715.5
POGR;D;20211021;000000;23.99;24.305;23.545;23.86;9142300;219090731.5
POGR;D;20211022;000000;24;24.495;23.85;24.15;8168100;197816411
POGR;D;20211025;000000;24.5;24.68;23.32;24.04;14078500;333641102
POGR;D;20211026;000000;24.1;24.1;23.38;23.42;6674300;158178568
POGR;D;20211027;000000;23.38;24.02;23.13;23.625;13128700;311217074.5
POGR;D;20211028;000000;23.75;23.855;23.4;23.545;7736500;182650518
POGR;D;20211029;000000;23.7;23.7;22.19;22.625;8939500;205775681
POGR;D;20211101;000000;22.805;22.805;22.31;22.65;6347200;143338956.5
POGR;D;20211102;000000;22.73;22.895;21.87;22.05;8075000;179642269.5
POGR;D;20211103;000000;22.05;22.085;21.33;21.73;10465700;226624182.5
POGR;D;20211105;000000;21.905;22.2;21.36;21.81;10824800;234482639.5
POGR;D;20211108;000000;21.7;22.775;21.7;22.13;16913000;375304604.5
POGR;D;20211109;000000;22.2;22.2;21.345;21.51;15009300;326295902.5
POGR;D;20211110;000000;21.5;22.635;21.06;22.055;35349100;769430075
POGR;D;20211111;000000;22.1;23.585;22.1;23.35;31290200;721226576
POGR;D;20211112;000000;23.35;23.61;22.45;23.18;17674400;407813829.5
POGR;D;20211115;000000;23.15;23.81;22.65;23.28;10810800;252157115.5
POGR;D;20211116;000000;23.5;23.855;22.75;23.045;16601400;386518914
POGR;D;20211117;000000;23.195;23.2;22.805;22.905;6198400;142297539
POGR;D;20211118;000000;22.875;22.915;21.8;22.12;8871400;198432883.5
POGR;D;20211119;000000;22.16;22.395;21.61;21.875;9556700;209996183.5
POGR;D;20211122;000000;21.805;22.12;21.075;21.5;15276300;329307682
POGR;D;20211123;000000;21.5;21.5;20.675;21.07;15683100;329182950.5
POGR;D;20211124;000000;21.07;21.305;20.41;20.66;9424100;195556568.5
POGR;D;20211125;000000;20.95;21.38;20.76;21.015;7199400;151756506.5
POGR;D;20211126;000000;21.03;21.355;20.525;20.7;13586200;284258499.5
POGR;D;20211129;000000;20.985;21.085;20.465;20.795;8137400;168698122.5
POGR;D;20211130;000000;20.8;21.55;20.52;20.8;10928600;228230409
POGR;D;20211201;000000;20.99;21.2;20.69;20.885;6377900;133069892
POGR;D;20211202;000000;20.985;21.05;20.7;20.89;4418900;92142342.5
POGR;D;20211203;000000;21;21.4;20.605;21.14;6137100;128597857
POGR;D;20211206;000000;21.34;21.35;20.715;20.83;6375200;133651047.5
POGR;D;20211207;000000;20.8;21.265;20.75;21.055;6522400;137061217.5
POGR;D;20211208;000000;21.15;21.45;20.715;20.835;7652800;161600359
POGR;D;20211209;000000;20.9;21.3;20.79;21.1;18338800;386559912.5
POGR;D;20211210;000000;20.975;21.2;20.8;20.915;17683400;370742220.5
POGR;D;20211213;000000;21.08;21.1;19.62;19.905;30261600;627847999.5
POGR;D;20211214;000000;19.71;20.245;17.5;20.065;20307000;395714865
POGR;D;20211215;000000;20.24;20.34;19.595;20.115;15100700;301731520
POGR;D;20211216;000000;20.285;20.8;20.01;20.65;15904900;324190439.5
POGR;D;20211217;000000;20.71;22.265;20.7;21.355;13482200;288872364.5
POGR;D;20211220;000000;21.215;21.8;20.52;20.59;9672600;202416404
POGR;D;20211221;000000;20.695;20.945;20.33;20.36;7770000;160016330.5
POGR;D;20211222;000000;20.465;20.655;20.25;20.5;10856400;221816837
POGR;D;20211223;000000;20.45;20.94;20.45;20.58;9911900;204577582.5
POGR;D;20211224;000000;20.65;20.7;20.125;20.215;7935300;161138930
POGR;D;20211227;000000;20.24;20.3;19.46;19.755;24944500;491790668
POGR;D;20211228;000000;19.83;19.94;19.1;19.29;27964400;539432214
POGR;D;20211229;000000;19.295;19.42;18.7;19.16;13509600;257285881.5
POGR;D;20211230;000000;19.005;19.415;18.98;19.295;6245800;120267556.5
POGR;D;20220103;000000;19.4;19.75;19.16;19.55;4501700;88180234
POGR;D;20220104;000000;19.51;19.715;19.21;19.575;6578800;128219391.5
POGR;D;20220105;000000;19.6;19.6;18.74;18.87;11362700;216962556.5
POGR;D;20220106;000000;18.825;19.17;18.455;19.075;5625700;106569883
POGR;D;20220110;000000;19.115;19.195;18.715;19.035;4308900;81818097
POGR;D;20220111;000000;19.1;19.1;18.54;18.91;13641300;256521773
POGR;D;20220112;000000;18.84;19.16;18.72;19.105;8694700;164681290.5
POGR;D;20220113;000000;19.08;19.145;18.44;18.67;8260700;155067439
POGR;D;20220114;000000;18.795;18.94;17.75;18.08;15425700;280056800.5
POGR;D;20220117;000000;18.1;18.18;17.5;17.715;8998600;160069740
POGR;D;20220118;000000;17.74;17.95;15.2;16.47;38795300;626571194.5
POGR;D;20220119;000000;16.5;17.19;15.3;16.765;27951800;457597086
POGR;D;20220120;000000;16.885;17.6;16.505;16.69;18561400;314923884.5
POGR;D;20220121;000000;16.66;16.795;16.15;16.29;12346300;203257229.5
POGR;D;20220124;000000;16.4;16.795;15.015;16.005;22162900;348202721
POGR;D;20220125;000000;16.15;16.66;15.505;16.62;13958000;223163449.5
POGR;D;20220126;000000;16.5;17.3;16.1;16.225;13613000;227022474
POGR;D;20220127;000000;16.28;16.51;15.7;16.115;13459400;216098097
POGR;D;20220128;000000;16.11;16.205;15.095;15.485;28029700;433224395.5
POGR;D;20220131;000000;15.56;15.95;15.525;15.95;9122300;142934204.5
POGR;D;20220201;000000;15.95;16.54;15.765;16.115;10459400;169573237.5
POGR;D;20220202;000000;16.2;16.345;15.65;15.925;8840000;140880309.5
POGR;D;20220203;000000;15.805;15.99;15.505;15.695;5270100;82664081
POGR;D;20220204;000000;15.565;16.205;15.505;15.88;7461800;117615388.5
POGR;D;20220207;000000;15.845;16.05;15.31;15.815;9588000;149679736
POGR;D;20220208;000000;15.725;16;15.46;15.755;7556200;118366633
POGR;D;20220209;000000;15.775;16.205;15.5;16.145;12548800;197735603.5
POGR;D;20220210;000000;16.09;16.74;15.95;16.085;21408500;349811919.5
POGR;D;20220211;000000;16.14;16.145;15.5;15.6;14163400;223378888.5
POGR;D;20220214;000000;15.6;16.22;15.325;15.94;14315100;225386696.5
POGR;D;20220215;000000;15.95;16.495;15.835;16.06;12610100;203862336
POGR;D;20220216;000000;16.015;16.955;15.94;16.82;14149700;231582987
POGR;D;20220217;000000;16.79;16.91;15.9;16.425;28046200;459413553.5
POGR;D;20220218;000000;16.5;16.58;15.95;16.05;17487600;285873527.5
POGR;D;20220221;000000;16;16.535;12.56;13.435;36947100;541539618.5
POGR;D;20220222;000000;13.255;14.22;11.35;14.18;32697900;421469662
POGR;D;20220224;000000;12.8;13;7;9.995;36591700;355075914
POGR;D;20220225;000000;9.99;11.805;9.305;9.405;20668300;208977801.5
POGR;D;20220329;000000;10.05;10.495;8.77;8.8;10300500;99658156
POGR;D;20220330;000000;9.01;12.115;9.005;11.815;11970300;128893083
POGR;D;20220331;000000;11.93;12.9;11.2;12.03;13297700;161971466.5
POGR;D;20220401;000000;12.3;12.44;11.77;12.03;6400700;77187600.5
POGR;D;20220404;000000;12.03;13.95;12;13.325;18618500;245679506.5
