<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
MTLR;D;20090330;000000;149.75;149.75;138.81;140;85725;12210847.02
MTLR;D;20090331;000000;141;148;136.04;146.89;55983;8112427.89
MTLR;D;20090401;000000;148.99;149.95;141.1;145.92;57386;8353418.37
MTLR;D;20090402;000000;149.59;157;146.53;152.5;195027;29346718.98
MTLR;D;20090403;000000;157.5;157.5;151.99;156.29;101882;15728464.99
MTLR;D;20090406;000000;161.75;168.3;157;157.99;220117;36146877.51
MTLR;D;20090407;000000;156.51;161.51;155.01;158.98;66186;10413926.08
MTLR;D;20090408;000000;158;168.87;152.51;167;330105;52985227.24
MTLR;D;20090409;000000;170.5;199;169.05;198.9;293615;53499311.24
MTLR;D;20090410;000000;211;211;190.01;194.5;88065;17105253.56
MTLR;D;20090413;000000;187.42;198;187.42;195;59768;11540682.06
MTLR;D;20090414;000000;202.35;214.9;201.01;209.9;122949;25585891.15
MTLR;D;20090415;000000;200;204.94;190;202;91539;18296192.89
MTLR;D;20090416;000000;204.01;210;200.82;206.5;53433;10974208.05
MTLR;D;20090417;000000;211.36;218.01;208;218;104203;22210202.74
MTLR;D;20090420;000000;215.13;221.95;195.2;199;127344;26487889.44
MTLR;D;20090421;000000;195;199;180.18;193.6;216834;41136444.4
MTLR;D;20090422;000000;195.08;203.87;192.99;201.98;107069;21064032.58
MTLR;D;20090423;000000;201;207;198.75;203;131762;26584852.37
MTLR;D;20090424;000000;208.67;208.67;200;206;59546;12079877.59
MTLR;D;20090427;000000;200.89;203.5;195.5;198.9;22064;4387969.06
MTLR;D;20090428;000000;196;196;181.01;186.78;43867;8170050.43
MTLR;D;20090429;000000;187.5;189.89;185.01;187;202953;37790005.01
MTLR;D;20090430;000000;187;189.9;183.99;186.96;351933;65486830.08
MTLR;D;20090504;000000;200;207;193;206;259145;52302950.66
MTLR;D;20090505;000000;214.5;216.99;206.14;212.96;150332;31807873.53
MTLR;D;20090506;000000;213.65;223;206.18;214.5;97101;21016061.03
MTLR;D;20090507;000000;230;239.99;218;228.8;177723;40817000.6
MTLR;D;20090508;000000;227;234.99;223.31;230.5;40151;9261681.13
MTLR;D;20090512;000000;228.8;244;224;244;100235;23848164.94
MTLR;D;20090513;000000;254.5;259;225;231.31;71836;17022713.35
MTLR;D;20090514;000000;229.99;229.99;215.02;224.5;56406;12524379.87
MTLR;D;20090515;000000;227.58;230;219.99;226.8;31213;6978335.79
MTLR;D;20090518;000000;216.4;232;216.4;232;34371;7847472.31
MTLR;D;20090519;000000;245.5;255;235.3;255;87382;21311730.1
MTLR;D;20090520;000000;255.65;272;251;269;204397;53881184.34
MTLR;D;20090521;000000;262.5;265.8;250;256.1;115999;29820801.21
MTLR;D;20090522;000000;256;259.85;250.01;257.97;21134;5425514.98
MTLR;D;20090525;000000;259.98;259.98;250.33;256.98;14586;3684002.43
MTLR;D;20090526;000000;257.7;258.78;242.3;255.89;44016;10940889.33
MTLR;D;20090527;000000;260.5;271;256;265.88;76840;20243609.06
MTLR;D;20090528;000000;266.91;283;262;272.9;95062;25969770.86
MTLR;D;20090529;000000;280;288.89;277.07;283;94185;26626465.59
MTLR;D;20090601;000000;287;299.4;283;298.99;303224;89070607.83
MTLR;D;20090602;000000;303.51;316.99;289;316.5;389806;118572762.43
MTLR;D;20090603;000000;328.25;328.25;300;303;75907;23435091.04
MTLR;D;20090604;000000;298.21;308;287;294.99;78006;23412011.07
MTLR;D;20090605;000000;295.6;312;292.01;302.99;36650;11006024.46
MTLR;D;20090608;000000;302.98;303.1;282;289;18244;5303321.4
MTLR;D;20090609;000000;300.9;300.9;286.75;291.99;22774;6601919.58
MTLR;D;20090610;000000;294.7;297.1;280;293.47;35875;10436949.25
MTLR;D;20090611;000000;295.35;296;280;290.98;67657;19362908.67
MTLR;D;20090615;000000;289.39;289.4;263.31;266.97;42428;11492264.94
MTLR;D;20090616;000000;261.34;284.3;259;283.98;114912;31585322.27
MTLR;D;20090617;000000;283;294;256.36;262.99;61235;16522870.08
MTLR;D;20090618;000000;263;269;245.01;268;77510;20180992.87
MTLR;D;20090619;000000;268.79;280.9;262.01;274.45;61877;17047084.77
MTLR;D;20090622;000000;274.5;275.99;236.1;242.63;80790;20007872.52
MTLR;D;20090623;000000;235;249.9;220.02;238.5;67135;15892162.26
MTLR;D;20090624;000000;245;258.8;243.27;252.9;94095;23474201.44
MTLR;D;20090625;000000;250.49;250.49;236;244;53834;13006271.57
MTLR;D;20090626;000000;247.19;254.99;237;244.44;51690;12608650.43
MTLR;D;20090629;000000;236.11;248.4;232.22;248.4;15020;3673654.28
MTLR;D;20090630;000000;249.55;254.6;239;241.5;82167;20272154.71
MTLR;D;20090701;000000;243.99;245.99;238.3;245.98;15567;3798344.7
MTLR;D;20090702;000000;244.5;254;243.93;254;82112;20404940
MTLR;D;20090703;000000;250;253.5;245.5;253;45812;11437156.73
MTLR;D;20090706;000000;251;254.5;235;239.45;29751;7198757.94
MTLR;D;20090707;000000;244.43;244.86;235.22;239.98;12709;3051183.57
MTLR;D;20090708;000000;231.41;235;225;235;20465;4708722.87
MTLR;D;20090709;000000;235;235.99;230.05;233.8;11552;2707735.88
MTLR;D;20090710;000000;236.35;237.99;217.5;217.65;29677;6652520.02
MTLR;D;20090713;000000;210;219;210;211;30245;6474907.03
MTLR;D;20090714;000000;217.26;229;216;224.01;75899;16732610.82
MTLR;D;20090715;000000;230;243;226.01;243;34942;8326082.1
MTLR;D;20090716;000000;249.5;264.89;245.68;253.12;112079;28665714.59
MTLR;D;20090717;000000;255.55;266;250.05;262.99;60640;15883267.86
MTLR;D;20090720;000000;265.35;270;264.5;267;41947;11191356.14
MTLR;D;20090721;000000;267.97;269.29;257.01;269.29;127098;33926850.04
MTLR;D;20090722;000000;269.29;271.3;261.26;262.35;45277;12028866.76
MTLR;D;20090723;000000;265.55;280;263.51;280;84028;22967708.41
MTLR;D;20090724;000000;291.93;291.93;271.5;275.5;63602;17812447.92
MTLR;D;20090727;000000;283.74;286;275.12;282.48;70487;19803389.01
MTLR;D;20090728;000000;283.5;300;271.26;272;92090;26387263.5
MTLR;D;20090729;000000;290.5;290.5;266;275.67;38840;10587848.92
MTLR;D;20090730;000000;275;295;273;294.96;43720;12325615.82
MTLR;D;20090731;000000;295.55;297;284.5;293;62796;18257303.43
MTLR;D;20090803;000000;293.1;318.98;290.31;317.9;103068;31751064.28
MTLR;D;20090804;000000;315;315;309.9;312.98;30799;9608413.65
MTLR;D;20090805;000000;312;312;295.01;299.64;154032;47158707.02
MTLR;D;20090806;000000;301.2;310.7;297;304.58;74150;22363520.91
MTLR;D;20090807;000000;301.89;329;295.44;327.7;114268;35770207.58
MTLR;D;20090810;000000;327;333;320.1;328;78186;25598338.45
MTLR;D;20090811;000000;328.95;349.65;306.02;308.61;105709;34866077.14
MTLR;D;20090812;000000;308.49;326;295.31;325.98;121077;38156073.4
