<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
NKNC;D;20171218;000000;51.8;51.8;51.1;51.6;4000;206130
NKNC;D;20171219;000000;51.5;51.5;51.5;51.5;2600;133900
NKNC;D;20171220;000000;51.1;52;51;52;7500;387380
NKNC;D;20171221;000000;52;52.1;51.3;51.9;10000;519820
NKNC;D;20171222;000000;51.9;53;51.9;52.1;25200;1321070
NKNC;D;20171225;000000;52.5;54.4;51.4;52.3;18400;968920
NKNC;D;20171226;000000;51.6;52.3;51.5;51.5;7600;393770
NKNC;D;20171227;000000;52.4;53.8;52.3;53;3000;158970
NKNC;D;20171228;000000;53.8;55.2;51.4;51.5;18800;984280
NKNC;D;20171229;000000;52;52.8;51.2;51.4;18200;942050
NKNC;D;20180103;000000;53.2;53.2;52;52.2;4800;250840
NKNC;D;20180104;000000;53.1;53.1;52;52.1;4500;234750
NKNC;D;20180105;000000;52.1;53.2;52;52.1;1900;99800
NKNC;D;20180109;000000;52.3;52.7;52.1;52.7;5400;282670
NKNC;D;20180110;000000;52.7;53.5;52.2;53;15200;806410
NKNC;D;20180111;000000;53;54.1;52.5;54;20100;1067130
NKNC;D;20180112;000000;53.6;56.6;53.4;55.5;43900;2410900
NKNC;D;20180115;000000;56.5;59.8;56.2;57.9;25100;1462590
NKNC;D;20180116;000000;58.4;59.1;57.8;58.5;8500;495840
NKNC;D;20180117;000000;57.9;57.9;56.5;56.7;5900;336540
NKNC;D;20180118;000000;57.1;57.6;55.8;55.8;9400;530240
NKNC;D;20180119;000000;55.5;56.7;55.5;56.1;2900;162070
NKNC;D;20180122;000000;56.8;56.8;55.1;55.5;11800;661300
NKNC;D;20180123;000000;56.3;56.7;54.5;55.1;15100;828490
NKNC;D;20180124;000000;54.6;58.4;54.3;57.1;67200;3746650
NKNC;D;20180125;000000;57.2;58.2;56.7;57.4;15700;900480
NKNC;D;20180126;000000;58;58.6;56.6;56.6;16700;971150
NKNC;D;20180129;000000;57.9;57.9;56.5;56.8;7900;452830
NKNC;D;20180130;000000;56.7;58.4;56.7;57.9;10000;579010
NKNC;D;20180131;000000;57.8;58.7;56.9;58.7;27700;1606890
NKNC;D;20180201;000000;58.3;64.4;58.3;60.7;40200;2417960
NKNC;D;20180202;000000;61.5;61.5;59;60;10300;623170
NKNC;D;20180205;000000;59.9;60.2;59.1;60;18500;1110000
NKNC;D;20180206;000000;56.1;59.2;56.1;58.2;23400;1358580
NKNC;D;20180207;000000;59.3;59.5;58.4;58.7;8500;499550
NKNC;D;20180208;000000;58.2;59;57.7;57.7;15500;909560
NKNC;D;20180209;000000;57.9;58.2;55.4;58;15800;903430
NKNC;D;20180212;000000;56.5;57.5;56.4;57.5;22800;1298910
NKNC;D;20180213;000000;56.5;58;56.5;58;13300;770970
NKNC;D;20180214;000000;57.7;58.5;56.2;57.3;21400;1232890
NKNC;D;20180215;000000;58.5;61.2;58.5;61.2;39100;2335050
NKNC;D;20180216;000000;59.6;60;58;58;36100;2102610
NKNC;D;20180219;000000;54.9;57.4;54.9;56;44200;2506090
NKNC;D;20180220;000000;55.8;58.3;55.8;58;25300;1450130
NKNC;D;20180221;000000;57.6;57.9;56.7;56.8;14600;830570
NKNC;D;20180222;000000;57.2;57.3;56.2;56.6;23200;1317500
NKNC;D;20180226;000000;56.4;57.3;56.4;56.5;27900;1588560
NKNC;D;20180227;000000;56.7;57.8;56.1;57;11000;625730
NKNC;D;20180228;000000;56.7;57.9;56.5;56.5;20300;1151680
NKNC;D;20180301;000000;57.8;61.5;56.6;60;72400;4267980
NKNC;D;20180302;000000;59.8;60;58.5;60;9900;585580
NKNC;D;20180305;000000;60;60;58.6;58.6;1500;89830
NKNC;D;20180306;000000;58.7;59.9;58.7;59;5200;310730
NKNC;D;20180307;000000;59;59.9;58;58.9;12200;715680
NKNC;D;20180309;000000;59;59;58.7;58.9;3100;182560
NKNC;D;20180312;000000;58.1;59.6;57;57.2;23700;1368860
NKNC;D;20180313;000000;57.4;58.2;55;57.1;32400;1838800
NKNC;D;20180314;000000;57.5;58;56.7;56.7;11200;639580
NKNC;D;20180315;000000;56.7;57.5;55.1;56.7;30600;1733000
NKNC;D;20180316;000000;56.7;58.9;56.1;58.7;70200;4036450
NKNC;D;20180319;000000;57.7;57.7;57;57.5;4400;252100
NKNC;D;20180320;000000;57.3;57.3;56.2;57;7900;449200
NKNC;D;20180321;000000;57;57.9;55.8;57.5;24100;1375070
NKNC;D;20180322;000000;56.7;58;56.5;57.1;4000;228950
NKNC;D;20180323;000000;56.6;57.1;56.5;57.1;700;39710
NKNC;D;20180326;000000;56.8;57.5;56.5;57;2700;153650
NKNC;D;20180327;000000;57.1;58.1;57;58.1;78200;4471990
NKNC;D;20180328;000000;57.2;58.2;56.6;58.2;7300;415770
NKNC;D;20180329;000000;57.7;58.2;57;57.1;1800;103590
NKNC;D;20180330;000000;57.6;57.6;57.1;57.1;500;28620
NKNC;D;20180402;000000;56.9;57.2;56.9;57;800;45620
NKNC;D;20180403;000000;56.6;57.9;56.4;57.1;12600;722280
NKNC;D;20180404;000000;56.5;57.2;56.5;57.2;2800;158980
NKNC;D;20180405;000000;56;57.7;56;57;600;34150
NKNC;D;20180406;000000;57.7;57.7;56.9;57.2;3900;222730
NKNC;D;20180409;000000;56.4;56.6;50;53.4;32800;1701410
NKNC;D;20180410;000000;51.8;56.5;50.2;54.1;18900;1040040
NKNC;D;20180411;000000;54.4;56.4;51.1;53.3;28400;1554810
NKNC;D;20180412;000000;52.6;55;52.6;54.1;11500;626530
NKNC;D;20180413;000000;55.4;55.4;54.9;54.9;1500;82580
NKNC;D;20180416;000000;54.3;54.8;53.8;53.9;15300;827640
NKNC;D;20180417;000000;54.7;54.7;54.1;54.5;1100;59950
NKNC;D;20180418;000000;55.6;55.9;55;55;8600;478510
NKNC;D;20180419;000000;53.8;54.6;53.8;54.6;1400;75570
NKNC;D;20180420;000000;54.3;54.7;53.9;54.2;2100;113920
NKNC;D;20180423;000000;54;54.6;53;54.1;9100;485750
NKNC;D;20180424;000000;54.1;54.9;54;54.6;3800;207180
NKNC;D;20180425;000000;55;55;54.4;54.4;18700;1028130
NKNC;D;20180426;000000;54.9;55;54.3;54.3;1900;103980
NKNC;D;20180427;000000;54.4;54.9;54.4;54.8;2800;153550
NKNC;D;20180428;000000;54.3;54.5;53.2;53.2;7500;401680
NKNC;D;20180430;000000;53.5;53.7;53.5;53.6;4900;262390
NKNC;D;20180502;000000;54.1;54.1;53.6;53.6;1100;59380
NKNC;D;20180503;000000;53.6;53.6;53.4;53.5;4800;256590
NKNC;D;20180504;000000;53.8;53.8;53;53.5;6200;331050
NKNC;D;20180507;000000;53.5;53.6;53;53.2;8300;441580
NKNC;D;20180508;000000;53.6;53.6;53.1;53.4;1500;80010
NKNC;D;20180510;000000;53.5;53.7;53.2;53.2;2600;139040
NKNC;D;20180511;000000;53.7;53.7;53.1;53.2;11400;609610
